Local time,Ask,Bid,AskVolume,BidVolume
04.09.2023 01:33:23.474 GMT+0300,4511.934,4511.423,0.0006,0.0006
04.09.2023 01:33:26.829 GMT+0300,4511.693,4511.1759999999995,0.0006,0.0006
04.09.2023 01:33:32.825 GMT+0300,4511.9490000000005,4511.411,0.0006,0.0006
04.09.2023 01:33:41.819 GMT+0300,4512.196,4511.682,0.0006,0.0006
04.09.2023 01:33:57.347 GMT+0300,4512.4490000000005,4511.923,0.0006,0.0006
04.09.2023 01:33:57.660 GMT+0300,4512.178,4511.673,0.0006,0.0006
04.09.2023 01:35:01.576 GMT+0300,4512.383,4511.929,0.0006,0.0006
04.09.2023 01:36:28.789 GMT+0300,4512.554,4512.052000000001,0.0006,0.0006
04.09.2023 01:36:28.905 GMT+0300,4512.633,4512.227,0.0006,0.0006
04.09.2023 01:36:29.125 GMT+0300,4512.446,4511.932,0.0006,0.0006
04.09.2023 01:36:36.201 GMT+0300,4512.687,4512.161,0.0006,0.0006
04.09.2023 01:37:06.842 GMT+0300,4512.9400000000005,4512.414000000001,0.0006,0.0006
04.09.2023 01:37:33.810 GMT+0300,4512.681,4512.161,0.0006,0.0006
04.09.2023 01:37:47.315 GMT+0300,4512.383,4511.917,0.0006,0.0006
04.09.2023 01:37:48.143 GMT+0300,4512.187,4511.6759999999995,0.0006,0.0006
04.09.2023 01:37:54.931 GMT+0300,4512.443,4511.977,0.0006,0.0006
04.09.2023 01:39:08.669 GMT+0300,4512.253,4511.796,0.0006,0.0006
04.09.2023 01:39:08.804 GMT+0300,4511.934,4511.477,0.0006,0.0006
04.09.2023 01:41:35.915 GMT+0300,4511.678,4511.167,0.0006,0.0006
04.09.2023 01:41:36.089 GMT+0300,4511.798,4511.287,0.0006,0.0006
04.09.2023 01:41:36.369 GMT+0300,4511.681,4511.179,0.0006,0.0006
04.09.2023 01:41:55.421 GMT+0300,4511.4400000000005,4510.923,0.0006,0.0006
04.09.2023 01:41:55.566 GMT+0300,4511.678,4511.161,0.0006,0.0006
04.09.2023 01:42:30.570 GMT+0300,4511.56,4511.04,0.0006,0.0006
04.09.2023 01:42:30.678 GMT+0300,4511.693,4511.161,0.0006,0.0006
04.09.2023 01:43:01.338 GMT+0300,4511.883,4511.477,0.0006,0.0006
04.09.2023 01:43:34.011 GMT+0300,4512.133,4511.679,0.0006,0.0006
04.09.2023 01:43:36.252 GMT+0300,4511.883,4511.42,0.0006,0.0006
04.09.2023 01:43:36.643 GMT+0300,4512.1990000000005,4511.682,0.0006,0.0006
04.09.2023 01:44:26.146 GMT+0300,4512.681,4512.182,0.0006,0.0006
04.09.2023 01:45:00.433 GMT+0300,4512.446,4511.911,0.0006,0.0006
04.09.2023 01:45:02.423 GMT+0300,4512.681,4512.17,0.0006,0.0006
04.09.2023 01:45:04.666 GMT+0300,4512.383,4511.932,0.0006,0.0006
04.09.2023 01:45:36.030 GMT+0300,4512.253,4511.781,0.0006,0.0006
04.09.2023 01:45:36.365 GMT+0300,4511.883,4511.42,0.0006,0.0006
04.09.2023 01:45:39.331 GMT+0300,4512.1990000000005,4511.67,0.0006,0.0006
04.09.2023 01:45:51.285 GMT+0300,4511.9490000000005,4511.423,0.0006,0.0006
04.09.2023 01:45:56.996 GMT+0300,4512.048,4511.534000000001,0.0006,0.0006
04.09.2023 01:45:57.574 GMT+0300,4512.1900000000005,4511.667,0.0006,0.0006
04.09.2023 01:45:58.863 GMT+0300,4511.946,4511.417,0.0006,0.0006
04.09.2023 01:45:58.981 GMT+0300,4512.0509999999995,4511.552000000001,0.0006,0.0006
04.09.2023 01:46:01.840 GMT+0300,4511.946,4511.411,0.0006,0.0006
04.09.2023 01:48:06.613 GMT+0300,4512.1990000000005,4511.667,0.0006,0.0006
04.09.2023 01:48:07.433 GMT+0300,4512.06,4511.552000000001,0.0006,0.0006
04.09.2023 01:48:11.457 GMT+0300,4512.181,4511.67,0.0006,0.0006
04.09.2023 01:48:23.903 GMT+0300,4511.928,4511.423,0.0006,0.0006
04.09.2023 01:48:40.989 GMT+0300,4512.193,4511.67,0.0006,0.0006
04.09.2023 01:49:27.072 GMT+0300,4512.431,4511.932,0.0006,0.0006
04.09.2023 01:49:31.239 GMT+0300,4512.1990000000005,4511.661,0.0006,0.0006
04.09.2023 01:50:07.232 GMT+0300,4511.9490000000005,4511.42,0.0006,0.0006
04.09.2023 01:50:07.567 GMT+0300,4512.181,4511.682,0.0006,0.0006
04.09.2023 01:50:10.475 GMT+0300,4512.06,4511.534000000001,0.0006,0.0006
04.09.2023 01:50:11.934 GMT+0300,4511.934,4511.423,0.0006,0.0006
04.09.2023 01:50:18.494 GMT+0300,4512.06,4511.597000000001,0.0006,0.0006
04.09.2023 01:50:18.761 GMT+0300,4511.931,4511.477,0.0006,0.0006
04.09.2023 01:50:22.797 GMT+0300,4512.1990000000005,4511.67,0.0006,0.0006
04.09.2023 01:50:25.591 GMT+0300,4512.06,4511.531,0.0006,0.0006
04.09.2023 01:50:27.073 GMT+0300,4512.196,4511.6759999999995,0.0006,0.0006
04.09.2023 01:51:07.891 GMT+0300,4512.437,4511.923,0.0006,0.0006
04.09.2023 01:53:07.762 GMT+0300,4512.184,4511.682,0.0006,0.0006
04.09.2023 01:53:14.380 GMT+0300,4512.434,4511.932,0.0006,0.0006
04.09.2023 01:53:36.397 GMT+0300,4512.307,4511.802000000001,0.0006,0.0006
04.09.2023 01:53:37.805 GMT+0300,4512.437,4511.929,0.0006,0.0006
04.09.2023 01:54:20.967 GMT+0300,4512.133,4511.664000000001,0.0006,0.0006
04.09.2023 01:54:51.544 GMT+0300,4512.443,4511.917,0.0006,0.0006
04.09.2023 01:54:52.819 GMT+0300,4512.193,4511.727,0.0006,0.0006
04.09.2023 01:54:54.830 GMT+0300,4512.383,4511.92,0.0006,0.0006
04.09.2023 01:55:09.075 GMT+0300,4512.6900000000005,4512.1759999999995,0.0006,0.0006
04.09.2023 01:55:13.293 GMT+0300,4512.9400000000005,4512.423,0.0006,0.0006
04.09.2023 01:55:17.160 GMT+0300,4512.681,4512.161,0.0006,0.0006
04.09.2023 01:55:18.645 GMT+0300,4512.931,4512.429,0.0006,0.0006
04.09.2023 01:55:29.203 GMT+0300,4512.804,4512.302000000001,0.0006,0.0006
04.09.2023 01:55:29.442 GMT+0300,4512.693,4512.173,0.0006,0.0006
04.09.2023 01:56:44.230 GMT+0300,4512.434,4511.914000000001,0.0006,0.0006
04.09.2023 01:57:04.820 GMT+0300,4512.633,4512.164000000001,0.0006,0.0006
04.09.2023 01:57:06.821 GMT+0300,4512.4490000000005,4511.914000000001,0.0006,0.0006
04.09.2023 01:57:07.222 GMT+0300,4512.56,4512.04,0.0006,0.0006
04.09.2023 01:57:12.166 GMT+0300,4512.696,4512.182,0.0006,0.0006
04.09.2023 01:57:13.526 GMT+0300,4512.569,4512.049,0.0006,0.0006
04.09.2023 01:57:15.778 GMT+0300,4512.437,4511.929,0.0006,0.0006
04.09.2023 01:57:46.144 GMT+0300,4512.184,4511.6759999999995,0.0006,0.0006
04.09.2023 01:58:24.988 GMT+0300,4512.06,4511.546,0.0006,0.0006
04.09.2023 01:58:25.793 GMT+0300,4512.184,4511.673,0.0006,0.0006
04.09.2023 01:58:32.298 GMT+0300,4512.054,4511.54,0.0006,0.0006
04.09.2023 01:58:32.648 GMT+0300,4512.193,4511.727,0.0006,0.0006
04.09.2023 01:59:24.210 GMT+0300,4511.946,4511.4259999999995,0.0006,0.0006
04.09.2023 01:59:32.341 GMT+0300,4512.193,4511.67,0.0006,0.0006
04.09.2023 01:59:33.955 GMT+0300,4512.0509999999995,4511.54,0.0006,0.0006
04.09.2023 01:59:34.134 GMT+0300,4511.937,4511.423,0.0006,0.0006
04.09.2023 01:59:40.383 GMT+0300,4512.1900000000005,4511.682,0.0006,0.0006
04.09.2023 02:00:00.521 GMT+0300,4512.443,4511.977,0.0006,0.0006
04.09.2023 02:00:01.102 GMT+0300,4512.193,4511.67,0.0006,0.0006
04.09.2023 02:00:32.181 GMT+0300,4512.434,4511.929,0.0006,0.0006
04.09.2023 02:00:32.476 GMT+0300,4512.1900000000005,4511.679,0.0006,0.0006
04.09.2023 02:00:40.465 GMT+0300,4512.313,4511.784000000001,0.0006,0.0006
04.09.2023 02:00:40.680 GMT+0300,4512.443,4511.977,0.0006,0.0006
04.09.2023 02:01:19.751 GMT+0300,4512.1900000000005,4511.673,0.0006,0.0006
04.09.2023 02:01:28.959 GMT+0300,4511.946,4511.423,0.0006,0.0006
04.09.2023 02:02:26.898 GMT+0300,4512.133,4511.664000000001,0.0006,0.0006
04.09.2023 02:02:51.860 GMT+0300,4511.928,4511.423,0.0006,0.0006
04.09.2023 02:02:52.138 GMT+0300,4512.196,4511.667,0.0006,0.0006
04.09.2023 02:02:53.422 GMT+0300,4511.928,4511.477,0.0006,0.0006
04.09.2023 02:03:12.545 GMT+0300,4511.804,4511.296,0.0006,0.0006
04.09.2023 02:03:12.714 GMT+0300,4511.693,4511.1759999999995,0.0006,0.0006
04.09.2023 02:03:33.246 GMT+0300,4511.804,4511.284000000001,0.0006,0.0006
04.09.2023 02:03:34.990 GMT+0300,4511.693,4511.1759999999995,0.0006,0.0006
04.09.2023 02:03:37.018 GMT+0300,4511.9400000000005,4511.411,0.0006,0.0006
04.09.2023 02:03:38.526 GMT+0300,4511.819,4511.287,0.0006,0.0006
04.09.2023 02:03:40.845 GMT+0300,4511.934,4511.477,0.0006,0.0006
04.09.2023 02:03:42.822 GMT+0300,4511.693,4511.227,0.0006,0.0006
04.09.2023 02:03:45.460 GMT+0300,4511.946,4511.432,0.0006,0.0006
04.09.2023 02:03:46.121 GMT+0300,4511.753,4511.293,0.0006,0.0006
04.09.2023 02:03:47.832 GMT+0300,4511.946,4511.42,0.0006,0.0006
04.09.2023 02:04:05.305 GMT+0300,4512.193,4511.67,0.0006,0.0006
04.09.2023 02:04:06.819 GMT+0300,4512.0509999999995,4511.531,0.0006,0.0006
04.09.2023 02:04:06.992 GMT+0300,4511.9490000000005,4511.4259999999995,0.0006,0.0006
04.09.2023 02:04:19.795 GMT+0300,4512.196,4511.679,0.0006,0.0006
04.09.2023 02:04:20.205 GMT+0300,4512.063,4511.546,0.0006,0.0006
04.09.2023 02:04:57.848 GMT+0300,4511.946,4511.477,0.0006,0.0006
04.09.2023 02:04:58.093 GMT+0300,4512.178,4511.664000000001,0.0006,0.0006
04.09.2023 02:05:01.493 GMT+0300,4511.928,4511.432,0.0006,0.0006
04.09.2023 02:05:57.290 GMT+0300,4511.693,4511.164000000001,0.0006,0.0006
04.09.2023 02:06:15.037 GMT+0300,4511.931,4511.432,0.0006,0.0006
04.09.2023 02:07:40.213 GMT+0300,4512.193,4511.661,0.0006,0.0006
04.09.2023 02:07:41.752 GMT+0300,4511.931,4511.417,0.0006,0.0006
04.09.2023 02:08:00.105 GMT+0300,4512.1900000000005,4511.664000000001,0.0006,0.0006
04.09.2023 02:08:14.856 GMT+0300,4511.931,4511.429,0.0006,0.0006
04.09.2023 02:08:15.179 GMT+0300,4512.1990000000005,4511.664000000001,0.0006,0.0006
04.09.2023 02:08:16.832 GMT+0300,4511.9490000000005,4511.414000000001,0.0006,0.0006
04.09.2023 02:08:17.113 GMT+0300,4512.181,4511.667,0.0006,0.0006
04.09.2023 02:08:24.123 GMT+0300,4511.928,4511.429,0.0006,0.0006
04.09.2023 02:08:36.076 GMT+0300,4512.196,4511.727,0.0006,0.0006
04.09.2023 02:09:03.051 GMT+0300,4512.4400000000005,4511.923,0.0006,0.0006
04.09.2023 02:09:05.896 GMT+0300,4512.193,4511.667,0.0006,0.0006
04.09.2023 02:09:54.219 GMT+0300,4511.946,4511.477,0.0006,0.0006
04.09.2023 02:09:55.145 GMT+0300,4512.048,4511.54,0.0006,0.0006
04.09.2023 02:09:59.107 GMT+0300,4512.133,4511.667,0.0006,0.0006
04.09.2023 02:10:09.085 GMT+0300,4511.883,4511.411,0.0006,0.0006
04.09.2023 02:15:02.036 GMT+0300,4512.133,4511.667,0.0006,0.0006
04.09.2023 02:15:18.129 GMT+0300,4511.9490000000005,4511.414000000001,0.0006,0.0006
04.09.2023 02:15:54.108 GMT+0300,4511.687,4511.1759999999995,0.0006,0.0006
04.09.2023 02:16:17.520 GMT+0300,4511.753,4511.293,0.0006,0.0006
04.09.2023 02:16:18.072 GMT+0300,4511.934,4511.477,0.0006,0.0006
04.09.2023 02:17:04.548 GMT+0300,4512.184,4511.67,0.0006,0.0006
04.09.2023 02:17:04.700 GMT+0300,4511.946,4511.423,0.0006,0.0006
04.09.2023 02:18:19.083 GMT+0300,4512.178,4511.67,0.0006,0.0006
04.09.2023 02:18:19.689 GMT+0300,4511.928,4511.429,0.0006,0.0006
04.09.2023 02:18:49.361 GMT+0300,4512.1990000000005,4511.727,0.0006,0.0006
04.09.2023 02:22:43.020 GMT+0300,4511.883,4511.423,0.0006,0.0006
04.09.2023 02:23:07.543 GMT+0300,4512.1990000000005,4511.664000000001,0.0006,0.0006
04.09.2023 02:23:56.043 GMT+0300,4511.883,4511.4259999999995,0.0006,0.0006
04.09.2023 02:29:00.593 GMT+0300,4511.693,4511.17,0.0006,0.0006
04.09.2023 02:29:17.106 GMT+0300,4511.9490000000005,4511.423,0.0006,0.0006
04.09.2023 02:29:22.255 GMT+0300,4511.696,4511.161,0.0006,0.0006
04.09.2023 02:29:26.860 GMT+0300,4511.937,4511.429,0.0006,0.0006
04.09.2023 02:30:07.272 GMT+0300,4512.187,4511.664000000001,0.0006,0.0006
04.09.2023 02:31:03.071 GMT+0300,4512.4490000000005,4511.92,0.0006,0.0006
04.09.2023 02:31:34.562 GMT+0300,4512.187,4511.664000000001,0.0006,0.0006
04.09.2023 02:31:41.826 GMT+0300,4512.313,4511.847000000001,0.0006,0.0006
04.09.2023 02:31:43.271 GMT+0300,4512.4490000000005,4511.929,0.0006,0.0006
04.09.2023 02:31:54.234 GMT+0300,4512.184,4511.727,0.0006,0.0006
04.09.2023 02:31:57.071 GMT+0300,4512.428,4511.929,0.0006,0.0006
04.09.2023 02:32:43.276 GMT+0300,4512.196,4511.661,0.0006,0.0006
04.09.2023 02:34:10.054 GMT+0300,4511.946,4511.423,0.0006,0.0006
04.09.2023 02:34:30.625 GMT+0300,4512.1900000000005,4511.682,0.0006,0.0006
04.09.2023 02:34:33.706 GMT+0300,4511.943,4511.429,0.0006,0.0006
04.09.2023 02:38:04.853 GMT+0300,4511.6990000000005,4511.173,0.0006,0.0006
04.09.2023 02:39:02.665 GMT+0300,4511.937,4511.414000000001,0.0006,0.0006
04.09.2023 02:39:15.641 GMT+0300,4511.678,4511.1759999999995,0.0006,0.0006
04.09.2023 02:39:25.409 GMT+0300,4511.943,4511.429,0.0006,0.0006
04.09.2023 02:39:34.974 GMT+0300,4512.133,4511.667,0.0006,0.0006
04.09.2023 02:39:56.399 GMT+0300,4511.883,4511.429,0.0006,0.0006
04.09.2023 02:40:22.141 GMT+0300,4511.6900000000005,4511.179,0.0006,0.0006
04.09.2023 02:41:07.819 GMT+0300,4511.9490000000005,4511.417,0.0006,0.0006
04.09.2023 02:41:13.299 GMT+0300,4511.753,4511.287,0.0006,0.0006
04.09.2023 02:41:13.426 GMT+0300,4511.681,4511.164000000001,0.0006,0.0006
04.09.2023 02:41:33.809 GMT+0300,4511.934,4511.429,0.0006,0.0006
04.09.2023 02:42:20.641 GMT+0300,4512.178,4511.673,0.0006,0.0006
04.09.2023 02:42:35.251 GMT+0300,4512.383,4511.932,0.0006,0.0006
04.09.2023 02:42:40.265 GMT+0300,4512.193,4511.673,0.0006,0.0006
04.09.2023 02:42:40.811 GMT+0300,4512.431,4511.92,0.0006,0.0006
04.09.2023 02:43:32.667 GMT+0300,4512.187,4511.661,0.0006,0.0006
04.09.2023 02:43:33.961 GMT+0300,4512.383,4511.977,0.0006,0.0006
04.09.2023 02:44:04.915 GMT+0300,4512.684,4512.182,0.0006,0.0006
04.09.2023 02:44:10.130 GMT+0300,4512.443,4511.977,0.0006,0.0006
04.09.2023 02:44:10.734 GMT+0300,4512.678,4512.161,0.0006,0.0006
04.09.2023 02:44:45.779 GMT+0300,4512.931,4512.432,0.0006,0.0006
04.09.2023 02:45:15.233 GMT+0300,4513.187,4512.673,0.0006,0.0006
04.09.2023 02:45:19.932 GMT+0300,4513.434,4512.923,0.0006,0.0006
04.09.2023 02:45:26.578 GMT+0300,4513.184,4512.667,0.0006,0.0006
04.09.2023 02:45:26.954 GMT+0300,4513.437,4512.932,0.0006,0.0006
04.09.2023 02:45:46.264 GMT+0300,4513.193,4512.667,0.0006,0.0006
04.09.2023 02:45:47.822 GMT+0300,4513.307,4512.79,0.0006,0.0006
04.09.2023 02:45:48.837 GMT+0300,4513.181,4512.67,0.0006,0.0006
04.09.2023 02:45:49.065 GMT+0300,4513.383,4512.932,0.0006,0.0006
04.09.2023 02:45:49.247 GMT+0300,4513.187,4512.673,0.0006,0.0006
04.09.2023 02:45:50.572 GMT+0300,4513.434,4512.92,0.0006,0.0006
04.09.2023 02:46:20.855 GMT+0300,4513.678,4513.182,0.0006,0.0006
04.09.2023 02:46:30.164 GMT+0300,4513.931,4513.432,0.0006,0.0006
04.09.2023 02:46:32.050 GMT+0300,4513.696,4513.179,0.0006,0.0006
04.09.2023 02:46:32.168 GMT+0300,4513.883,4513.417,0.0006,0.0006
04.09.2023 02:46:37.813 GMT+0300,4513.684,4513.182,0.0006,0.0006
04.09.2023 02:46:38.222 GMT+0300,4513.883,4513.4259999999995,0.0006,0.0006
04.09.2023 02:46:40.261 GMT+0300,4513.696,4513.227,0.0006,0.0006
04.09.2023 02:46:40.608 GMT+0300,4513.819,4513.347000000001,0.0006,0.0006
04.09.2023 02:46:42.048 GMT+0300,4513.943,4513.477,0.0006,0.0006
04.09.2023 02:46:42.611 GMT+0300,4513.813,4513.293,0.0006,0.0006
04.09.2023 02:46:43.144 GMT+0300,4513.681,4513.227,0.0006,0.0006
04.09.2023 02:46:43.300 GMT+0300,4513.934,4513.417,0.0006,0.0006
04.09.2023 02:46:45.350 GMT+0300,4513.693,4513.167,0.0006,0.0006
04.09.2023 02:46:47.829 GMT+0300,4513.937,4513.4259999999995,0.0006,0.0006
04.09.2023 02:46:50.961 GMT+0300,4513.816,4513.299,0.0006,0.0006
04.09.2023 02:46:54.756 GMT+0300,4513.684,4513.227,0.0006,0.0006
04.09.2023 02:46:57.244 GMT+0300,4513.816,4513.281,0.0006,0.0006
04.09.2023 02:46:57.408 GMT+0300,4513.681,4513.179,0.0006,0.0006
04.09.2023 02:47:28.610 GMT+0300,4513.434,4512.923,0.0006,0.0006
04.09.2023 02:47:32.665 GMT+0300,4513.633,4513.173,0.0006,0.0006
04.09.2023 02:47:35.275 GMT+0300,4513.383,4512.917,0.0006,0.0006
04.09.2023 02:47:35.856 GMT+0300,4513.684,4513.1759999999995,0.0006,0.0006
04.09.2023 02:48:08.333 GMT+0300,4513.569,4513.04,0.0006,0.0006
04.09.2023 02:48:08.473 GMT+0300,4513.434,4512.977,0.0006,0.0006
04.09.2023 02:48:44.110 GMT+0300,4513.684,4513.173,0.0006,0.0006
04.09.2023 02:48:55.314 GMT+0300,4513.946,4513.417,0.0006,0.0006
04.09.2023 02:48:59.245 GMT+0300,4513.6990000000005,4513.1759999999995,0.0006,0.0006
04.09.2023 02:49:07.886 GMT+0300,4513.9400000000005,4513.477,0.0006,0.0006
04.09.2023 02:49:07.987 GMT+0300,4513.633,4513.167,0.0006,0.0006
04.09.2023 02:49:09.198 GMT+0300,4513.816,4513.302000000001,0.0006,0.0006
04.09.2023 02:49:09.412 GMT+0300,4513.6990000000005,4513.173,0.0006,0.0006
04.09.2023 02:49:40.019 GMT+0300,4513.937,4513.429,0.0006,0.0006
04.09.2023 02:50:01.269 GMT+0300,4513.696,4513.167,0.0006,0.0006
04.09.2023 02:50:14.544 GMT+0300,4513.883,4513.423,0.0006,0.0006
04.09.2023 02:51:38.615 GMT+0300,4513.684,4513.227,0.0006,0.0006
04.09.2023 02:51:38.991 GMT+0300,4513.9400000000005,4513.432,0.0006,0.0006
04.09.2023 02:51:44.355 GMT+0300,4513.693,4513.161,0.0006,0.0006
04.09.2023 02:51:44.523 GMT+0300,4513.934,4513.423,0.0006,0.0006
04.09.2023 02:51:49.404 GMT+0300,4513.678,4513.161,0.0006,0.0006
04.09.2023 02:51:53.108 GMT+0300,4513.753,4513.293,0.0006,0.0006
04.09.2023 02:51:53.693 GMT+0300,4513.678,4513.227,0.0006,0.0006
04.09.2023 02:51:54.071 GMT+0300,4513.816,4513.302000000001,0.0006,0.0006
04.09.2023 02:51:55.774 GMT+0300,4513.943,4513.42,0.0006,0.0006
04.09.2023 02:51:57.985 GMT+0300,4513.753,4513.29,0.0006,0.0006
04.09.2023 02:52:02.544 GMT+0300,4513.943,4513.411,0.0006,0.0006
04.09.2023 02:52:22.434 GMT+0300,4513.696,4513.164000000001,0.0006,0.0006
04.09.2023 02:52:47.838 GMT+0300,4513.431,4512.914000000001,0.0006,0.0006
04.09.2023 02:52:50.076 GMT+0300,4513.693,4513.173,0.0006,0.0006
04.09.2023 02:52:50.834 GMT+0300,4513.434,4512.914000000001,0.0006,0.0006
04.09.2023 02:52:50.969 GMT+0300,4513.503,4513.031,0.0006,0.0006
04.09.2023 02:52:51.800 GMT+0300,4513.684,4513.164000000001,0.0006,0.0006
04.09.2023 02:53:03.930 GMT+0300,4513.446,4512.9259999999995,0.0006,0.0006
04.09.2023 02:53:04.032 GMT+0300,4513.6990000000005,4513.182,0.0006,0.0006
04.09.2023 02:53:05.664 GMT+0300,4513.569,4513.037,0.0006,0.0006
04.09.2023 02:53:06.679 GMT+0300,4513.696,4513.227,0.0006,0.0006
04.09.2023 02:53:18.135 GMT+0300,4513.8009999999995,4513.29,0.0006,0.0006
04.09.2023 02:53:18.263 GMT+0300,4513.9400000000005,4513.432,0.0006,0.0006
04.09.2023 02:53:19.261 GMT+0300,4514.048,4513.537,0.0006,0.0006
04.09.2023 02:53:19.527 GMT+0300,4514.133,4513.664000000001,0.0006,0.0006
04.09.2023 02:53:20.272 GMT+0300,4513.937,4513.423,0.0006,0.0006
04.09.2023 02:53:23.668 GMT+0300,4514.057,4513.534000000001,0.0006,0.0006
04.09.2023 02:53:24.479 GMT+0300,4513.9490000000005,4513.417,0.0006,0.0006
04.09.2023 02:53:26.790 GMT+0300,4514.178,4513.6759999999995,0.0006,0.0006
04.09.2023 02:53:28.276 GMT+0300,4514.0509999999995,4513.54,0.0006,0.0006
04.09.2023 02:53:28.440 GMT+0300,4514.187,4513.727,0.0006,0.0006
04.09.2023 02:54:03.236 GMT+0300,4513.883,4513.429,0.0006,0.0006
04.09.2023 02:54:11.908 GMT+0300,4514.1990000000005,4513.6759999999995,0.0006,0.0006
04.09.2023 02:54:51.622 GMT+0300,4513.943,4513.429,0.0006,0.0006
04.09.2023 02:55:00.302 GMT+0300,4514.054,4513.531,0.0006,0.0006
04.09.2023 02:55:00.631 GMT+0300,4513.937,4513.417,0.0006,0.0006
04.09.2023 02:55:02.408 GMT+0300,4514.066,4513.537,0.0006,0.0006
04.09.2023 02:55:02.676 GMT+0300,4513.9400000000005,4513.411,0.0006,0.0006
04.09.2023 02:55:04.939 GMT+0300,4514.06,4513.549,0.0006,0.0006
04.09.2023 02:55:06.294 GMT+0300,4513.931,4513.414000000001,0.0006,0.0006
04.09.2023 02:55:12.126 GMT+0300,4513.633,4513.173,0.0006,0.0006
04.09.2023 02:55:12.535 GMT+0300,4513.9490000000005,4513.429,0.0006,0.0006
04.09.2023 02:55:13.115 GMT+0300,4513.681,4513.164000000001,0.0006,0.0006
04.09.2023 02:55:13.297 GMT+0300,4513.816,4513.287,0.0006,0.0006
04.09.2023 02:55:15.155 GMT+0300,4513.937,4513.477,0.0006,0.0006
04.09.2023 02:55:21.510 GMT+0300,4513.813,4513.299,0.0006,0.0006
04.09.2023 02:55:22.108 GMT+0300,4513.684,4513.17,0.0006,0.0006
04.09.2023 02:55:22.210 GMT+0300,4513.807,4513.29,0.0006,0.0006
04.09.2023 02:55:23.126 GMT+0300,4513.9400000000005,4513.417,0.0006,0.0006
04.09.2023 02:55:24.106 GMT+0300,4513.81,4513.284000000001,0.0006,0.0006
04.09.2023 02:55:34.128 GMT+0300,4513.696,4513.164000000001,0.0006,0.0006
04.09.2023 02:55:35.275 GMT+0300,4513.8009999999995,4513.302000000001,0.0006,0.0006
04.09.2023 02:55:35.414 GMT+0300,4513.934,4513.477,0.0006,0.0006
04.09.2023 02:55:36.192 GMT+0300,4513.684,4513.227,0.0006,0.0006
04.09.2023 02:55:36.458 GMT+0300,4513.798,4513.347000000001,0.0006,0.0006
04.09.2023 02:55:37.284 GMT+0300,4513.9490000000005,4513.423,0.0006,0.0006
04.09.2023 02:55:44.385 GMT+0300,4513.753,4513.299,0.0006,0.0006
04.09.2023 02:55:47.034 GMT+0300,4513.6990000000005,4513.173,0.0006,0.0006
04.09.2023 02:56:07.230 GMT+0300,4513.431,4512.923,0.0006,0.0006
04.09.2023 02:56:07.554 GMT+0300,4513.678,4513.17,0.0006,0.0006
04.09.2023 02:56:22.742 GMT+0300,4513.5509999999995,4513.034000000001,0.0006,0.0006
04.09.2023 02:56:23.116 GMT+0300,4513.443,4512.914000000001,0.0006,0.0006
04.09.2023 02:56:23.267 GMT+0300,4513.563,4513.049,0.0006,0.0006
04.09.2023 02:56:24.239 GMT+0300,4513.437,4512.9259999999995,0.0006,0.0006
04.09.2023 02:56:24.632 GMT+0300,4513.566,4513.031,0.0006,0.0006
04.09.2023 02:56:27.910 GMT+0300,4513.383,4512.911,0.0006,0.0006
04.09.2023 02:56:45.745 GMT+0300,4513.1990000000005,4512.661,0.0006,0.0006
04.09.2023 02:56:46.206 GMT+0300,4513.3009999999995,4512.787,0.0006,0.0006
04.09.2023 02:56:51.120 GMT+0300,4513.428,4512.932,0.0006,0.0006
04.09.2023 02:56:51.723 GMT+0300,4513.307,4512.796,0.0006,0.0006
04.09.2023 02:56:52.203 GMT+0300,4513.446,4512.917,0.0006,0.0006
04.09.2023 02:56:54.899 GMT+0300,4513.307,4512.784000000001,0.0006,0.0006
04.09.2023 02:56:55.628 GMT+0300,4513.184,4512.682,0.0006,0.0006
04.09.2023 02:57:03.358 GMT+0300,4513.443,4512.914000000001,0.0006,0.0006
04.09.2023 02:57:10.016 GMT+0300,4513.3009999999995,4512.781,0.0006,0.0006
04.09.2023 02:57:11.083 GMT+0300,4513.187,4512.6759999999995,0.0006,0.0006
04.09.2023 02:57:12.995 GMT+0300,4513.428,4512.92,0.0006,0.0006
04.09.2023 02:57:13.605 GMT+0300,4513.187,4512.664000000001,0.0006,0.0006
04.09.2023 02:57:15.059 GMT+0300,4513.253,4512.793,0.0006,0.0006
04.09.2023 02:57:16.873 GMT+0300,4513.431,4512.914000000001,0.0006,0.0006
04.09.2023 02:58:27.422 GMT+0300,4513.1990000000005,4512.6759999999995,0.0006,0.0006
04.09.2023 02:58:29.641 GMT+0300,4513.434,4512.914000000001,0.0006,0.0006
04.09.2023 02:58:29.845 GMT+0300,4513.298,4512.802000000001,0.0006,0.0006
04.09.2023 02:58:30.343 GMT+0300,4513.443,4512.932,0.0006,0.0006
04.09.2023 02:58:31.339 GMT+0300,4513.298,4512.793,0.0006,0.0006
04.09.2023 02:58:31.797 GMT+0300,4513.437,4512.932,0.0006,0.0006
04.09.2023 02:58:37.567 GMT+0300,4513.133,4512.682,0.0006,0.0006
04.09.2023 02:58:39.155 GMT+0300,4513.4490000000005,4512.914000000001,0.0006,0.0006
04.09.2023 02:58:55.785 GMT+0300,4513.181,4512.673,0.0006,0.0006
04.09.2023 02:58:56.415 GMT+0300,4513.298,4512.787,0.0006,0.0006
